Rndrng_NPI,Rndrng_Prvdr_Type,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Gndr,Tot_HCPCS_Cds,Bene_Male_Cnt,Bene_Avg_Age,Tot_Srvcs,Tot_Benes,Bene_Avg_Risk_Scre,Tot_Sbmtd_Chrg,Tot_Mdcr_Pymt_Amt,year,Fraud
1790740108,Optometry,IA,M,18,90.0,74,367.0,222,0.9437,46936.0,19327.68,2016,0
1639494743,Internal Medicine,TX,M,19,229.0,74,2118.0,536,2.9046,493517.0,174064.84,2016,0
1629136932,Family Practice,NY,M,70,239.0,73,1364.0,665,0.9596,269807.42,66740.66,2019,0
1235106642,Dermatology,OH,F,51,321.0,74,2775.0,824,0.961,293796.18,123196.89,2019,0
1578906814,Internal Medicine,MI,F,18,50.0,72,181.0,108,2.2613,68398.0,16676.13,2016,0
1770586430,Dermatology,NJ,M,95,543.0,76,7016.0,1061,1.0948,597083.27,386615.01,2017,0
1184684003,Diagnostic Radiology,OK,M,150,1636.0,73,8179.0,3420,1.8003,719309.0,130003.57,2016,0
1205138096,Occupational Therapist in Private Practice,NH,F,7,26.0,80,4083.0,81,2.2091,422700.0,104453.58,2018,0
1588626840,Obstetrics & Gynecology,TN,F,22,0.0,67,139.0,91,1.2606,19238.0,6515.23,2018,0
1497044069,Licensed Clinical Social Worker,MN,M,4,26.0,55,604.0,44,1.979,64030.0,23116.51,2019,0
1205205150,Physician Assistant,IN,F,32,119.0,58,402.0,283,1.5742,164173.0,25894.03,2016,0
1285740100,Anesthesiology,FL,M,102,348.0,75,917.0,688,1.7092,637630.0,93178.19,2017,0
1508029489,Thoracic Surgery,FL,F,24,82.0,73,41.0,18,1.1423,104401.0,13572.9,2016,0
1033383096,Family Practice,FL,M,17,131.0,73,385.0,279,2.7043,528653.0,38754.19,2019,0
1184678427,Anesthesiology,FL,M,41,108.0,75,299.0,282,1.4729,638862.0,27387.18,2018,0
1538396163,Internal Medicine,NM,M,17,109.0,74,443.0,221,2.4833,57962.0,27395.18,2017,0
1770954026,Nurse Practitioner,SC,F,7,192.0,70,603.0,413,1.0728,184040.61,43916.72,2018,0
1326018425,Internal Medicine,CT,M,55,223.0,74,2667.0,561,2.2206,354992.0,167448.28,2016,0
1992940852,Physical Therapist in Private Practice,NJ,F,6,82.0,82,1611.0,29,2.5182,164000.0,37394.4,2016,0
1578572715,Nurse Practitioner,PA,F,31,55.0,72,870.0,188,1.1774,128139.5,39983.16,2019,0
1982990495,Internal Medicine,NY,M,17,293.0,74,1750.0,573,2.5803,1126831.35,133478.95,2019,0
1033120456,General Surgery,MN,M,37,44.0,56,141.0,75,8.3262,120223.56,27989.39,2019,0
1558595546,Occupational Therapist in Private Practice,HI,F,8,82.0,71,118.0,20,1.2407,8148.0,3406.95,2019,0
1821033093,Physical Therapist in Private Practice,VA,M,9,51.0,71,1249.0,158,1.0008,116372.0,28528.19,2016,0
1407190465,Licensed Clinical Social Worker,CA,F,6,82.0,60,77.0,18,5.919,42175.0,5327.72,2019,0
1174541668,Certified Registered Nurse Anesthetist (CRNA),LA,F,23,146.0,70,343.0,334,1.0379,310641.6,43544.97,2017,0
1083616072,Otolaryngology,WA,M,53,462.0,74,13285.0,1059,1.0647,717420.0,268983.84,2018,0
1740253939,Orthopedic Surgery,MA,M,21,248.0,74,1091.0,628,1.0396,1521912.25,242642.68,2016,0
1174571319,Certified Registered Nurse Anesthetist (CRNA),GA,F,34,64.0,70,122.0,117,1.925,63388.5,10292.42,2017,0
1912128596,Ophthalmology,NY,M,32,448.0,74,4104.0,1136,1.1907,1118205.0,354353.14,2019,0
1700306982,Physical Therapist in Private Practice,OH,M,8,31.0,72,564.0,62,0.734,41840.0,11488.96,2018,0
1174798797,Family Practice,TX,M,35,78.0,66,1430.0,177,1.5524,82256.0,39859.55,2016,0
1205943313,Family Practice,TX,M,11,70.0,69,522.0,149,1.5788,35707.45,25589.93,2019,0
1972529972,Internal Medicine,MO,F,27,83.0,75,3136.0,411,0.9417,220197.0,111658.79,2016,0
1285963421,Family Practice,AL,M,53,188.0,67,4487.0,442,1.2446,391356.93,111412.39,2019,0
1619965142,Otolaryngology,KS,M,55,170.0,73,971.0,388,1.0181,163048.0,55295.21,2018,0
1932543105,Physical Medicine and Rehabilitation,TX,M,5,55.0,75,511.0,125,2.4564,99896.0,26298.35,2017,0
1699773127,Internal Medicine,CA,M,24,89.0,75,403.0,179,1.3507,96337.0,20254.08,2019,0
1770913543,Physician Assistant,FL,F,26,17.0,68,149.0,48,1.4717,17435.0,4803.26,2018,0
1043406291,Anesthesiology,OH,M,49,49.0,72,224.0,137,1.4284,142902.5,26128.58,2019,0
1720005507,Internal Medicine,CT,M,35,131.0,76,1627.0,281,1.2878,184375.0,70540.32,2017,0
1518302256,Certified Registered Nurse Anesthetist (CRNA),PA,F,23,27.0,61,58.0,56,2.1278,29308.0,6620.1,2016,0
1407092927,Podiatry,MO,F,24,50.0,69,315.0,141,2.0822,40901.05,8081.22,2016,0
1740274745,Physician Assistant,WA,M,53,142.0,72,3157.0,266,0.9788,208786.0,62480.63,2016,0
1891789038,Internal Medicine,MA,M,30,121.0,71,1150.0,210,1.1751,303905.0,67458.79,2019,0
1346352275,Ophthalmology,NY,F,30,171.0,75,1533.0,488,1.2515,340400.68,172575.28,2019,0
1932127115,Nurse Practitioner,WA,M,10,254.0,71,543.0,254,1.3885,36135.7,9817.99,2019,0
1629073721,Emergency Medicine,OH,M,80,168.0,72,1443.0,382,1.0768,129950.0,57332.25,2019,0
1790969046,Nurse Practitioner,TN,F,1,93.0,69,174.0,174,1.1324,15486.0,3934.38,2018,0
1487033759,Optometry,AR,M,17,146.0,66,599.0,329,0.9906,58615.0,32874.74,2016,0
1821422684,Licensed Clinical Social Worker,ME,M,5,13.0,53,260.0,24,1.1113,26327.0,18432.66,2018,0
1821446915,Nurse Practitioner,CA,M,14,34.0,62,209.0,69,1.1631,58230.0,12871.28,2017,0
1669937538,Nurse Practitioner,IN,F,10,142.0,81,3529.0,386,2.6702,291606.08,173448.44,2019,0
1194153494,Nurse Practitioner,OR,F,18,82.0,75,133.0,37,1.0483,21672.0,5851.41,2017,0
1154637627,Physician Assistant,TX,F,24,19.0,72,64.0,35,1.1491,75750.0,3532.29,2017,0
1396874855,Hospitalist,PA,M,19,213.0,77,970.0,488,1.6027,173781.0,71511.31,2019,0
1750378485,Pulmonary Disease,NC,M,49,411.0,69,1681.0,845,1.9607,452544.32,122879.7,2017,0
1366733982,Internal Medicine,NH,F,18,125.0,74,1007.0,370,1.0036,137695.0,69853.76,2019,0
1972597185,Family Practice,AK,M,146,161.0,71,4074.5,341,0.8997,506698.51,127044.67,2016,0
1790906212,Registered Dietitian or Nutrition Professional,PA,F,4,31.0,70,278.0,58,0.9129,23463.0,6945.07,2018,0
1255717294,Physical Therapist in Private Practice,FL,M,10,18.0,76,1327.0,48,1.3198,80355.0,25611.2,2016,0
1578534111,Physician Assistant,PA,F,4,14.0,75,130.0,124,0.758,17950.0,12110.64,2017,0
1316231392,Nurse Practitioner,WV,F,9,126.0,78,2322.0,393,2.4698,339650.0,168230.59,2019,0
1841402336,Family Practice,AK,M,12,29.0,74,178.0,58,1.7577,44257.28,13110.15,2017,0
1841365194,Cardiovascular Disease (Cardiology),NM,M,85,707.0,75,7607.0,1295,1.6499,3180507.11,632801.41,2016,0
1053353136,Otolaryngology,FL,M,16,30.0,66,125.0,69,1.819,50065.0,10295.45,2017,0
1841258811,Certified Registered Nurse Anesthetist (CRNA),TN,M,2,75.0,72,188.0,188,1.0512,187704.0,22639.47,2017,0
1013995240,Physician Assistant,NV,M,25,22.0,74,194.0,63,0.8982,21695.0,5612.22,2019,0
1063702876,Internal Medicine,TX,M,19,237.0,76,782.0,578,2.3945,331489.0,94008.13,2017,0
1497757413,Physician Assistant,CA,F,60,107.0,73,813.0,312,1.2161,682715.5,39753.06,2016,0
1790221679,Nurse Practitioner,WA,F,21,158.0,72,636.0,290,2.3098,216427.0,76987.67,2018,0
1033313911,Psychiatry,PA,F,20,14.0,61,231.0,46,1.1038,38304.76,13371.84,2019,0
1184163248,Nurse Practitioner,LA,M,12,53.0,75,827.0,155,3.0055,116535.0,50654.11,2019,0
1780002055,Hospitalist,CA,F,7,30.0,76,61.0,61,2.713,32610.0,8278.95,2019,0
1477759785,Orthopedic Surgery,OK,M,82,207.0,73,4704.0,557,1.2174,578633.0,205457.54,2018,0
1639218845,Internal Medicine,NY,M,5,26.0,73,193.0,47,1.2243,19621.0,9976.96,2017,0
1144607755,Emergency Medicine,NY,F,36,161.0,74,423.0,362,1.9076,643108.0,50451.5,2019,0
1871863712,Physician Assistant,OK,F,18,63.0,58,232.0,154,1.8064,255606.0,15498.86,2018,0
1851349575,Internal Medicine,AZ,M,26,312.0,79,2013.0,601,1.2234,465984.0,118983.47,2017,0
1215111844,Internal Medicine,PA,M,24,74.0,71,702.0,190,1.1785,113615.0,39830.0,2019,0
1477554343,Pediatric Medicine,SD,M,28,82.0,68,149.0,26,1.1759,9842.17,2968.23,2017,0
1942629548,Internal Medicine,CA,F,10,43.0,70,288.0,81,3.1588,157247.0,26392.53,2019,0
1679591564,Internal Medicine,NY,F,11,82.0,73,49.0,17,1.8464,5161.29,1580.57,2017,0
1225009897,Cardiology,ID,M,65,883.0,75,3765.0,1629,1.5624,345800.8,126470.07,2017,0
1780662593,Physician Assistant,DE,M,30,85.0,66,237.0,180,1.3715,71107.0,13443.34,2019,0
1518059807,Medical Oncology,TX,M,163,269.0,73,79579.0,514,2.1537,4112950.0,995103.82,2016,0
1336305820,Family Practice,OH,F,34,42.0,72,233.0,114,1.8519,25472.0,9093.64,2018,0
1134336563,Psychiatry,TN,M,11,82.0,57,24.0,21,2.1484,4696.0,1494.47,2019,0
1497167225,Internal Medicine,RI,M,29,113.0,72,840.0,161,1.0418,114026.0,52210.25,2018,0
1023017993,Physician Assistant,SC,M,34,416.0,75,1989.0,537,1.3194,399146.0,84464.33,2016,0
1275547978,Nurse Practitioner,AR,F,4,219.0,69,708.0,465,1.1532,117632.0,45154.72,2018,0
1194146787,Physician Assistant,IN,F,39,72.0,69,459.0,177,1.1869,52122.5,16747.68,2018,0
1225099575,Physician Assistant,CO,M,42,126.0,71,352.0,240,0.8777,104838.0,10562.14,2019,0
1518914100,Gastroenterology,MA,M,28,407.0,72,1308.0,974,0.914,888130.0,166620.47,2018,0
1164996237,Certified Registered Nurse Anesthetist (CRNA),TX,M,36,51.0,71,110.0,107,2.794,74045.0,22224.58,2019,0
1104850551,Internal Medicine,MI,F,38,91.0,73,1179.0,325,1.0829,138718.0,71808.78,2016,0
1306189550,Physician Assistant,AK,M,9,82.0,66,44.0,27,0.8536,8002.96,1389.81,2018,0
1265890396,Physician Assistant,NY,M,40,34.0,72,194.0,120,1.5391,79715.85,9193.78,2017,0
1891028957,Dermatology,AL,F,77,495.0,74,3473.0,930,1.1596,1737800.0,498350.18,2016,0
1215019914,Diagnostic Radiology,NC,M,53,657.0,69,2130.0,1548,2.0425,462324.0,111035.79,2017,0
1639123714,Otolaryngology,AZ,M,79,382.0,74,12229.0,878,1.059,1435427.14,400940.95,2018,0
1578937595,Nurse Practitioner,KY,F,6,82.0,73,45.0,36,1.2072,7454.0,1865.91,2019,0
1972527174,Psychiatry,NJ,M,8,101.0,79,893.0,274,2.4948,241911.0,87838.28,2016,0
1295144178,Anesthesiology,TX,M,58,52.0,67,137.0,107,2.2949,145274.0,19129.58,2019,0
1346257540,Vascular Surgery,MD,M,123,289.0,72,1178.0,614,3.0806,461477.64,158158.52,2018,0
1124245873,Hospitalist,NH,M,18,145.0,72,646.0,270,2.719,171399.0,55442.52,2019,0
1245362086,Chiropractic,NC,M,2,12.0,69,153.0,26,0.7382,6915.0,4518.34,2019,0
1629162565,Nurse Practitioner,NC,F,35,78.0,67,1139.0,151,6.2752,90358.0,18159.66,2019,0
1386691210,Physical Therapist in Private Practice,MN,M,13,24.0,72,825.0,62,1.0864,40340.0,15404.16,2017,0
1023133006,"Psychologist, Clinical",CA,M,5,59.0,50,2173.0,99,1.5185,266169.0,128564.47,2017,0
1609000421,Pulmonary Disease,TX,M,26,53.0,66,225.0,111,2.4883,50909.0,14786.2,2019,0
1821294281,Physical Therapist in Private Practice,MS,F,14,75.0,71,7846.0,202,1.0976,213296.66,138683.46,2019,0
1730621129,Physician Assistant,NC,F,62,56.0,69,384.0,136,1.0301,284592.6,25105.22,2018,0
1396131793,Emergency Medicine,NY,F,38,176.0,74,667.0,459,2.7336,426257.0,68618.15,2019,0
1710964804,Anesthesiology,CO,M,46,44.0,71,119.0,102,1.5555,288188.0,22401.84,2018,0
1598730053,Gastroenterology,AZ,F,26,47.0,72,494.0,201,1.1914,129357.0,41037.15,2017,0
1093980518,Family Practice,PA,M,20,301.0,77,1590.0,672,2.0054,302305.0,116847.81,2018,0
1699726968,General Surgery,AL,M,24,60.0,73,190.0,128,2.6681,40181.0,17008.5,2019,0
1225203912,Pulmonary Disease,MA,F,12,82.0,77,343.0,170,2.9705,267767.0,58313.54,2017,0
1871881359,Audiologist,NY,F,3,82.0,80,96.0,32,1.0204,3200.0,2000.43,2019,0
1386629988,Nurse Practitioner,NC,F,124,215.0,74,17535.0,625,1.2094,646701.0,247815.28,2018,0
1518045251,Neurosurgery,CA,M,4,82.0,67,13.0,11,1.1791,5634.0,1350.86,2019,0
1336145440,Internal Medicine,FL,M,33,135.0,74,1295.0,263,1.2177,138470.0,72205.43,2018,0
1811957665,Optometry,IN,M,16,164.0,71,852.0,404,1.1364,84958.0,47851.4,2016,0
1881745909,Cardiology,MO,M,66,723.0,73,3229.0,1533,1.8473,715800.0,200860.72,2017,0
1982896577,General Surgery,NY,M,39,36.0,67,119.0,72,1.8216,90313.0,16626.32,2016,0
1861459265,Cardiac Surgery,OH,M,52,45.0,73,241.0,74,1.8209,150530.29,49587.56,2018,0
1912021403,Physician Assistant,CO,M,60,38.0,73,236.0,89,1.5345,129576.25,12940.54,2018,0
1437602570,Physician Assistant,VA,F,15,85.0,75,201.0,167,1.933,33526.0,8527.91,2018,0
1790054849,Certified Registered Nurse Anesthetist (CRNA),FL,F,14,82.0,74,18.0,18,2.7852,51240.0,3488.14,2018,0
1386642551,Internal Medicine,CA,F,37,136.0,72,989.0,367,1.3141,221515.0,86483.35,2018,0
1831474485,Nurse Practitioner,TN,M,30,59.0,69,474.0,150,1.1805,46237.46,18304.35,2019,0
1154692515,Internal Medicine,CT,M,21,189.0,72,1165.0,416,2.5184,130351.03,98091.39,2016,0
1992194427,Nurse Practitioner,AZ,M,19,82.0,52,280.0,11,0.9197,65430.0,22663.24,2019,0
1831118140,Thoracic Surgery,WI,M,47,51.0,75,298.0,113,2.1531,206000.0,74743.6,2017,0
1255353199,Otolaryngology,CT,M,37,144.0,76,794.0,347,1.3545,156240.0,54058.09,2018,0
1881853422,Medical Oncology,NY,M,10,71.0,72,580.0,143,3.2708,287430.0,44721.81,2019,0
1497055040,Physician Assistant,WA,M,15,78.0,76,329.0,175,2.5969,65325.74,17851.64,2018,0
1225224025,Internal Medicine,AL,F,14,201.0,73,2169.0,479,2.371,256951.0,135690.12,2017,0
1104211523,Nurse Practitioner,MD,M,6,38.0,67,213.0,73,4.0151,38234.0,12202.96,2018,0
1760753719,Internal Medicine,MI,F,22,75.0,70,379.0,162,3.3025,84625.0,27307.61,2019,0
1851817001,Nurse Practitioner,TN,F,14,65.0,78,394.0,198,2.6017,65074.0,28632.27,2018,0
1114975281,Diagnostic Radiology,FL,M,237,3406.0,76,56591.0,8734,1.6194,3362622.48,1186372.19,2019,0
1457724874,Nurse Practitioner,GA,F,16,25.0,73,127.0,78,0.9432,8284.0,4402.15,2018,0
1376677898,Diagnostic Radiology,OH,M,192,1440.0,71,5478.0,4043,1.7825,677615.0,119944.49,2016,0
1699721886,Anesthesiology,CT,F,50,93.0,70,197.0,190,1.8945,260925.0,31823.08,2017,0
1831262146,Occupational Therapist in Private Practice,FL,M,9,23.0,78,3585.0,62,1.1273,181605.0,80442.3,2018,0
1710257571,Internal Medicine,NJ,F,12,22.0,79,102.0,43,3.2212,29346.0,8549.2,2018,0
1073812251,Podiatry,VA,F,63,169.0,73,1637.0,384,1.5929,248550.0,85123.58,2018,0
1073836235,Physician Assistant,OK,M,18,53.0,73,246.0,146,2.0053,33599.0,8271.68,2018,0
1386167435,Optometry,OK,F,22,205.0,71,757.0,500,1.3162,45432.75,27495.81,2018,0
1386932838,Family Practice,SC,F,136,70.0,68,6649.0,280,1.2237,419037.0,187570.47,2017,0
1245407378,Anesthesiology,MA,M,108,198.0,74,915.0,501,1.6557,760785.0,77522.84,2018,0
1982915880,Internal Medicine,PA,M,15,217.0,74,1324.0,439,2.5397,429654.0,108156.85,2019,0
1679853899,"Psychologist, Clinical",PA,F,11,82.0,73,352.0,26,1.1343,47750.0,19314.1,2019,0
1205057577,Orthopedic Surgery,IL,M,56,219.0,68,1407.0,540,1.3444,804167.56,206882.38,2016,0
1104800820,Rheumatology,FL,M,28,198.0,71,86195.0,831,1.5127,1640238.5,941259.33,2016,0
1972589299,Endocrinology,AK,M,36,65.0,71,1238.0,297,1.047,148544.04,30298.51,2016,0
1942336920,Internal Medicine,GA,M,15,35.0,67,251.0,75,2.5689,47221.0,14537.68,2017,0
1639541329,Physical Therapist in Private Practice,ID,F,12,19.0,72,2395.0,81,0.9921,147489.49,50811.4,2018,0
1760890354,Nurse Practitioner,AZ,F,34,227.0,73,2924.0,590,1.0165,235949.0,34593.39,2017,0
1558338913,Internal Medicine,CT,M,21,149.0,77,1314.0,306,1.0661,140006.0,51079.5,2016,0
1811193253,Emergency Medicine,NJ,M,25,356.0,71,1361.0,823,2.2562,796832.0,113073.37,2018,0
1003158759,Family Practice,NJ,F,19,27.0,64,108.0,70,0.9595,15439.01,6880.9,2016,0
1013058213,Hematology-Oncology,NY,M,125,183.0,73,128068.0,448,2.057,2740029.6,1572409.43,2019,0
1659369429,Medical Oncology,TN,M,125,421.0,73,433025.0,1251,1.7379,13966244.52,4393672.51,2016,0
1588777882,Pulmonary Disease,TX,M,27,278.0,74,3063.0,687,1.5928,600551.97,194204.15,2017,0
1912914417,Optometry,TX,M,6,156.0,66,366.0,324,1.2107,41297.0,24966.7,2017,0
1114964616,Physician Assistant,ID,F,41,83.0,70,1154.0,208,0.8498,36006.94,11802.76,2017,0
1669431169,Emergency Medicine,OK,M,16,193.0,59,671.0,405,2.301,290688.87,42946.62,2016,0
1629356076,Physical Therapist in Private Practice,MN,F,13,50.0,72,1485.0,154,0.9289,142073.0,34418.6,2017,0
1497718506,Geriatric Medicine,AZ,M,9,153.0,77,1951.0,355,2.9262,380768.4,147507.37,2018,0
1962638130,Physician Assistant,IL,F,9,0.0,66,104.0,75,0.6333,4950.79,2896.5,2018,0
1841223252,Nurse Practitioner,WI,F,35,212.0,75,2556.0,405,1.8302,344688.0,53632.24,2018,0
1215910856,Orthopedic Surgery,OH,M,49,45.0,68,1353.0,119,1.0986,210283.0,46616.61,2017,0
1477727402,Hematology-Oncology,PA,F,13,75.0,71,567.0,213,2.3346,93400.0,52012.58,2016,0
1992976047,Certified Registered Nurse Anesthetist (CRNA),NJ,F,33,34.0,73,96.0,95,1.6913,204231.0,14385.08,2019,0
1770539553,Anesthesiology,CA,M,8,82.0,69,19.0,19,1.6204,16400.0,2513.34,2017,0
1871541466,Cardiology,TX,M,18,126.0,75,1030.0,220,1.1659,368001.28,88092.75,2019,0
1437318573,Neurology,NY,M,20,277.0,74,7248.0,532,2.428,309513.49,137584.89,2018,0
1285682146,Optometry,AZ,M,15,55.0,71,244.0,129,0.8497,24940.0,12628.39,2018,0
1295137115,Nurse Practitioner,LA,F,10,35.0,63,209.0,143,2.1567,49258.0,12972.15,2019,0
1851594196,Certified Registered Nurse Anesthetist (CRNA),GA,F,19,18.0,65,38.0,38,3.3953,55224.0,3901.0,2017,0
1699093831,Diagnostic Radiology,TX,M,160,775.0,75,3669.0,2264,1.8278,435902.0,79690.23,2017,0
1629123815,Otolaryngology,ID,M,61,136.0,74,580.0,277,1.1562,146300.5,42261.39,2019,0
1124002316,Anesthesiology,FL,M,48,46.0,70,131.0,96,2.1687,156963.0,10208.06,2018,0
1952703605,Physician Assistant,PA,M,21,50.0,67,154.0,135,1.2673,27440.0,7698.33,2018,0
1093755290,Anesthesiology,IN,M,12,16.0,74,48.0,47,1.6264,45459.5,6487.98,2017,0
1134325467,Neurology,CA,F,7,21.0,69,64.0,37,1.0243,18723.0,6648.41,2016,0
1114008968,Nurse Practitioner,TX,F,5,30.0,76,641.0,64,2.9013,71205.0,44351.31,2019,0
1639574213,Nurse Practitioner,VA,F,6,167.0,78,2556.0,424,2.6514,241107.0,139074.66,2019,0
1053358168,Cardiology,FL,M,44,387.0,79,2057.0,725,1.799,647981.38,235556.93,2019,0
1992775944,Optometry,ND,M,21,178.0,76,1035.0,408,1.1103,87816.57,53345.78,2019,0
1770589830,Nurse Practitioner,OH,F,7,44.0,82,178.0,97,2.1335,31068.0,11186.79,2018,0
1447408216,Rheumatology,NJ,F,26,54.0,70,2682.0,270,2.1591,291580.0,131402.83,2019,0
1003913021,Family Practice,NC,M,142,183.0,69,4150.0,417,1.0095,296132.5,100078.23,2016,0
1083611594,Nephrology,CA,M,20,431.0,72,4696.0,911,3.6732,1599160.0,506539.19,2016,0
1104846948,Nurse Practitioner,VA,F,17,38.0,70,207.0,108,0.8824,14589.94,7595.39,2017,0
1366465817,Internal Medicine,KS,F,109,84.0,72,89491.0,193,1.9176,2890296.7,1088993.62,2019,0
1821195116,Family Practice,CA,M,7,36.0,69,488.0,75,1.2125,65475.0,31422.94,2016,0
1366520058,Cardiovascular Disease (Cardiology),CA,F,9,35.0,67,133.0,90,2.2598,9731.0,1976.53,2016,0
1932401759,Physical Therapist in Private Practice,FL,M,5,63.0,70,2485.0,132,1.1651,241784.0,53904.89,2019,0
1972661510,Physical Therapist in Private Practice,CA,M,8,16.0,76,1908.0,43,1.1387,91500.0,30375.13,2017,0
1831176296,Dermatology,VA,M,109,1412.0,72,13582.0,2922,1.1406,2903066.43,1090449.68,2016,0
1801928254,Chiropractic,OH,M,2,48.0,76,573.1,112,0.8305,16350.0,10211.24,2019,0
1225049406,Podiatry,CA,M,28,120.0,73,962.0,318,1.5693,140178.0,60359.51,2016,0
1285868562,Endocrinology,MO,F,18,180.0,68,2624.0,451,1.6697,223190.0,85005.44,2016,0
1467832295,Physical Therapist in Private Practice,NJ,M,13,33.0,73,2728.0,94,1.1038,380698.0,63383.65,2017,0
1679546303,Internal Medicine,MI,M,73,162.0,65,2659.0,412,2.2083,278345.0,138924.44,2016,0
1962503870,Chiropractic,RI,F,2,11.0,73,651.0,52,0.8988,39060.0,13933.04,2019,0
1952591182,Nurse Practitioner,MA,F,10,82.0,56,19.0,12,0.7725,2240.01,669.15,2018,0
1619264934,Family Practice,GA,F,38,32.0,72,456.0,126,1.2582,86482.03,22116.44,2018,0
1043763410,Nurse Practitioner,VA,F,6,82.0,61,79.0,15,1.0645,10150.0,4255.78,2018,0
1285780247,Certified Clinical Nurse Specialist,MA,F,4,82.0,65,438.0,58,1.1744,45303.0,20830.76,2018,0
1831331602,Nurse Practitioner,CT,F,4,82.0,73,324.0,252,1.1313,48989.0,17672.95,2018,0
1437440278,Orthopedic Surgery,ME,F,30,37.0,65,206.0,96,1.0465,109831.51,9307.78,2017,0
1629031703,Registered Dietitian or Nutrition Professional,NJ,F,3,46.0,71,422.0,107,1.1377,56156.0,16697.06,2019,0
1952378069,Diagnostic Radiology,TX,M,225,1155.0,75,5159.0,2771,1.7893,768867.49,150404.28,2019,0
1619101136,Neurology,NH,M,27,240.0,75,1146.0,513,1.8963,505480.0,105660.35,2016,0
1255826806,Nurse Practitioner,AZ,F,27,11.0,68,81.0,36,0.9015,7012.0,1015.95,2019,0
1639190234,General Surgery,NC,M,10,30.0,73,116.0,64,2.0279,19908.0,6566.55,2016,0
1689815656,Gastroenterology,MD,M,13,24.0,68,73.0,46,2.2298,26457.0,5507.89,2017,0
1437660396,Nurse Practitioner,MA,F,8,82.0,86,50.0,26,1.8277,8111.11,4151.51,2019,0
1801148580,Nurse Practitioner,IL,F,11,174.0,75,2188.0,463,2.2175,344810.0,186462.01,2016,0
1184688319,Certified Registered Nurse Anesthetist (CRNA),VA,F,5,183.0,74,575.0,493,0.9784,1067993.4,58981.95,2019,0
1447358114,Gastroenterology,MA,M,37,266.0,71,849.0,496,1.6231,400581.0,85015.87,2017,0
1841385663,Orthopedic Surgery,AL,M,48,46.0,73,333.0,89,1.045,88142.0,31748.76,2017,0
1699761619,Nurse Practitioner,MD,F,7,131.0,77,1795.0,360,2.5418,356635.0,102467.4,2018,0
1699723924,Anesthesiology,MO,M,16,49.0,71,229.0,134,1.4254,93580.0,10328.47,2019,0
1447288147,Dermatology,CA,M,89,5007.0,75,23967.0,9071,1.108,3087445.52,1450649.49,2019,0
1891045209,Nurse Practitioner,OH,F,9,0.0,68,35.0,26,1.1246,3635.0,1279.03,2016,0
1942391180,"Psychologist, Clinical",MS,F,5,53.0,65,600.0,165,1.6161,120335.0,41315.63,2017,0
1144249467,Diagnostic Radiology,OR,F,34,28.0,65,144.0,48,2.4011,27403.2,3366.52,2018,0
1649388638,Physical Therapist in Private Practice,PA,M,9,44.0,72,2259.0,102,1.1367,92477.65,45108.68,2019,0
1871559500,Podiatry,RI,M,36,145.0,80,1421.0,397,1.9824,99045.98,46226.44,2016,0
1417125428,Certified Registered Nurse Anesthetist (CRNA),IL,F,28,47.0,68,107.0,107,1.6371,159841.29,11609.18,2016,0
1861452799,Anesthesiology,AZ,M,78,349.0,72,996.0,804,1.2668,1172573.0,62390.69,2018,0
1801261573,Physician Assistant,MT,M,81,72.0,69,747.0,176,1.2608,69570.5,20691.25,2017,0
1619385291,Optometry,MO,F,20,103.0,75,368.0,245,1.2845,84986.58,24089.98,2018,0
1356630198,Anesthesiology,NJ,M,43,48.0,64,95.0,79,2.2961,246210.0,19955.24,2017,0
1528386968,Physician Assistant,OH,F,4,21.0,69,76.0,61,1.2998,27808.0,4191.63,2016,0
1578545406,Internal Medicine,CA,F,36,39.0,74,3538.0,141,0.9422,654090.0,259543.86,2017,0
1902856396,"Psychologist, Clinical",NY,M,6,82.0,71,102.0,16,3.0222,42870.0,8122.95,2019,0
1033383914,Occupational Therapist in Private Practice,KY,F,17,13.0,71,1015.0,39,1.0679,69559.0,19584.79,2019,0
